"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.144001500E0,6.285728760E0,4.821623383E0,-6.360124054E0,1.015921336E1
8.154018500E0,6.367009735E0,4.914131012E0,-6.184988251E0,1.014601282E1
8.164035500E0,6.782246246E0,4.963378601E0,-5.851930847E0,1.024104906E1
8.174052500E0,7.058571625E0,5.026547241E0,-5.474715271E0,1.024998136E1
8.184069500E0,6.891519012E0,5.062023468E0,-5.300627289E0,1.006050523E1
8.194086500E0,6.640191650E0,4.981640625E0,-5.229974213E0,9.811295467E0
8.204102500E0,6.469247131E0,4.842430115E0,-5.326822815E0,9.678601612E0
8.214119500E0,6.309080200E0,4.705015869E0,-5.550906830E0,9.630899955E0
8.224136500E0,6.230643311E0,4.637356567E0,-5.849535828E0,9.723325635E0
8.234153500E0,6.272705841E0,4.658312988E0,-6.205645294E0,9.977812986E0
8.244170500E0,6.306834869E0,4.681814117E0,-6.310427399E0,1.007556666E1
8.254186500E0,6.299799500E0,4.739743652E0,-6.246510315E0,1.005840617E1
8.264203500E0,6.312822418E0,4.676575012E0,-5.985453186E0,9.876625465E0
8.274220500E0,6.284680939E0,4.583169250E0,-5.343887329E0,9.437149287E0
8.284237500E0,6.263275452E0,4.598287811E0,-5.265899506E0,9.386296809E0
8.294254500E0,6.388415222E0,4.652026062E0,-5.656886444E0,9.718722127E0
8.304271500E0,6.526428223E0,4.721631317E0,-5.889652405E0,9.978781142E0
8.314287500E0,6.562652893E0,4.861290894E0,-5.925428009E0,1.009015655E1
8.324304500E0,6.532266083E0,4.894821167E0,-5.895490265E0,1.006909032E1
8.334321500E0,6.496789856E0,4.844226379E0,-5.721102905E0,9.919971074E0
8.344338500E0,6.458170166E0,4.813540192E0,-5.693410492E0,9.863724150E0
8.354355500E0,6.429878998E0,4.784201202E0,-5.743256836E0,9.859864307E0
8.364372500E0,6.360273743E0,4.733905792E0,-5.683231659E0,9.755104726E0
8.374388500E0,6.228697357E0,4.740192719E0,-5.536686401E0,9.587543694E0
8.384405500E0,6.167774048E0,4.758754120E0,-5.323829041E0,9.435588648E0
8.394422500E0,6.219865723E0,4.840484161E0,-5.420827332E0,9.565687925E0
8.404439500E0,6.189478912E0,4.840633850E0,-5.585634613E0,9.640575673E0
8.414456500E0,6.052064667E0,4.769232330E0,-5.809718628E0,9.650175868E0
8.424473500E0,5.965394897E0,4.763843536E0,-5.649252319E0,9.497062350E0
8.434489500E0,6.084247742E0,4.834346924E0,-5.434748383E0,9.482904130E0
8.444506500E0,6.547534332E0,4.869823151E0,-5.150938568E0,9.649743597E0
8.454523500E0,6.870562592E0,4.874313812E0,-4.915627899E0,9.753305240E0
8.464540500E0,6.891818390E0,4.861141205E0,-4.943470001E0,9.775773636E0
8.474557500E0,6.833888855E0,4.841531982E0,-5.041815491E0,9.775600864E0
8.484573500E0,6.662495270E0,4.936434631E0,-5.079387360E0,9.724063247E0
8.494590500E0,6.164480896E0,5.024152222E0,-5.372926941E0,9.597461861E0
8.504607500E0,5.923482056E0,4.965623932E0,-5.837710419E0,9.686275013E0
8.514624500E0,6.160289612E0,4.953050079E0,-6.340065765E0,1.013303050E1
8.524641500E0,6.511758728E0,4.951403503E0,-6.471342773E0,1.043061243E1
8.534658500E0,6.588399353E0,4.904850311E0,-6.220763855E0,1.030351714E1
8.544674500E0,6.437363434E0,4.869374084E0,-5.968987427E0,1.003888753E1
8.554691500E0,6.419700165E0,4.840783539E0,-5.691913605E0,9.851071818E0
8.564708500E0,6.407425690E0,4.836442566E0,-5.214256897E0,9.572604434E0
8.574725500E0,5.908812561E0,4.882397003E0,-4.705015869E0,8.993833482E0
8.584742500E0,5.454058228E0,4.865033112E0,-5.170697479E0,8.952732027E0
8.594759500E0,5.998176727E0,4.722230072E0,-6.087391205E0,9.763908674E0
8.604775500E0,6.868017883E0,4.670138397E0,-6.633755035E0,1.062951401E1
8.614792500E0,7.000941467E0,4.765789490E0,-6.670578461E0,1.078065619E1
8.624809500E0,6.668482819E0,4.818928986E0,-6.437812500E0,1.044682581E1
8.634826500E0,6.573430481E0,4.763843536E0,-6.246660004E0,1.024328828E1
8.644843500E0,6.591393127E0,4.808001709E0,-5.861810303E0,1.004610192E1
8.654860500E0,6.154002686E0,4.947960663E0,-5.446424103E0,9.592580429E0
8.664876500E0,5.708828430E0,4.919370117E0,-5.265001373E0,9.192995369E0
8.674893500E0,5.612728271E0,4.783901825E0,-5.278623047E0,9.069305188E0
8.684910500E0,5.581143951E0,4.721331940E0,-5.644611969E0,9.235896674E0
8.694927500E0,5.621260529E0,4.678371277E0,-6.100264435E0,9.523599840E0
8.704944500E0,5.841302948E0,4.614903259E0,-6.234535217E0,9.710179277E0
8.714961500E0,6.166726227E0,4.639452209E0,-6.120322723E0,9.849435486E0
8.724977500E0,6.461163940E0,4.689148865E0,-5.874982910E0,9.912122918E0
8.734994500E0,6.611451416E0,4.763544159E0,-5.666915588E0,9.925551625E0
8.745011500E0,6.681655426E0,4.771028595E0,-5.505700836E0,9.885341410E0
8.755028500E0,6.616989899E0,4.781357117E0,-5.401517487E0,9.788887698E0
8.765045500E0,6.474635925E0,4.831502838E0,-5.444328461E0,9.741921906E0
8.775061500E0,6.312073975E0,4.888534241E0,-5.550607452E0,9.723645817E0
8.785078500E0,5.983656921E0,4.909191284E0,-5.749244385E0,9.641479151E0
8.795095500E0,5.754932556E0,4.885241089E0,-5.882766724E0,9.570359113E0
8.805112500E0,5.822591858E0,4.817881165E0,-6.190975800E0,9.769479833E0
8.815129500E0,6.096522217E0,4.798421631E0,-6.335724792E0,1.001667819E1
8.825146500E0,6.369853821E0,4.814588013E0,-6.223607941E0,1.012366491E1
8.835162500E0,6.636748810E0,4.863536224E0,-5.920937347E0,1.013695805E1
8.845179500E0,6.983876953E0,4.863386536E0,-5.758225708E0,1.027541869E1
8.855196500E0,7.218588867E0,4.831951904E0,-6.042783966E0,1.058163610E1
8.865213000E0,7.121889954E0,4.863685913E0,-6.172115021E0,1.060527044E1
8.875230000E0,6.505920868E0,4.951702881E0,-5.582042084E0,9.899775835E0
8.885247000E0,5.701044617E0,4.946014709E0,-4.900359650E0,8.998805250E0
8.895263000E0,5.269492035E0,4.838687897E0,-4.869523773E0,8.654057352E0
8.905280000E0,5.242248688E0,4.673581238E0,-5.120102692E0,8.691316613E0
8.915297000E0,5.426515503E0,4.561763763E0,-5.397176514E0,8.909897500E0
8.925314000E0,5.734425201E0,4.524191895E0,-5.788013763E0,9.319498271E0
8.935331000E0,6.290967865E0,4.491110687E0,-5.974525909E0,9.769406928E0
8.945348000E0,6.787036285E0,4.427043915E0,-6.040838013E0,1.010714120E1
8.955364000E0,7.007677460E0,4.509073334E0,-5.926475830E0,1.022557585E1
8.965381000E0,6.660699005E0,4.748126221E0,-5.405858459E0,9.804739646E0
8.975398000E0,6.538103943E0,4.831802216E0,-4.993915100E0,9.541085045E0
8.985415000E0,7.006929016E0,4.745581512E0,-4.954097900E0,9.806155421E0
8.995432000E0,7.338788910E0,4.650529175E0,-5.108277283E0,1.007867755E1
9.005448000E0,7.058721313E0,4.607119446E0,-5.392835541E0,1.000668633E1
9.015465000E0,6.621630249E0,4.553979950E0,-5.693260803E0,9.848753176E0
9.025482000E0,6.462511139E0,4.596192169E0,-5.831573181E0,9.843590729E0
9.035499000E0,6.575077057E0,4.718936920E0,-5.652395782E0,9.871655486E0
9.045516000E0,6.547085266E0,4.967120819E0,-5.428611145E0,9.849184417E0
9.055533000E0,6.374793549E0,5.093757477E0,-5.373675385E0,9.770401484E0
9.065549000E0,6.179000702E0,5.065915375E0,-5.758225708E0,9.848893926E0
9.075566000E0,6.312523041E0,4.961133270E0,-6.272256775E0,1.018832643E1
9.085583000E0,6.591542816E0,4.866979065E0,-6.453080750E0,1.042967752E1
9.095600000E0,6.740782471E0,4.869074707E0,-6.323001251E0,1.044635734E1
9.105617000E0,6.765181732E0,4.955145721E0,-6.239474945E0,1.045237775E1
9.115634000E0,6.748566284E0,4.976551208E0,-6.098468170E0,1.036824589E1
9.125650000E0,6.787335663E0,4.894072723E0,-5.749094696E0,1.015243631E1
9.135667000E0,6.802154846E0,4.797972565E0,-5.420977020E0,9.933621854E0
9.145684000E0,6.762337646E0,4.733905792E0,-5.081483002E0,9.693324713E0
9.155701000E0,6.643784180E0,4.735552368E0,-4.829556885E0,9.481030754E0
9.165718000E0,6.526278534E0,4.732408905E0,-4.884642334E0,9.425907716E0
9.175735000E0,6.611451416E0,4.737049255E0,-5.138215027E0,9.620404313E0
9.185751000E0,6.845265198E0,4.766537933E0,-5.339546356E0,9.903953493E0
9.195768000E0,7.008276215E0,4.790937195E0,-5.588329010E0,1.016358381E1
9.205785000E0,6.962621155E0,4.755011902E0,-5.667963409E0,1.015943112E1
9.215802000E0,6.787485352E0,4.750521240E0,-5.678441620E0,1.004400860E1
9.225819000E0,6.721772003E0,4.753664703E0,-5.562133484E0,9.935636661E0
9.235835000E0,6.713838501E0,4.764891357E0,-5.376669159E0,9.833025389E0
9.245852000E0,6.644832001E0,4.765639801E0,-5.246439972E0,9.715464344E0
9.255869000E0,6.588249664E0,4.747677155E0,-5.128036194E0,9.604281712E0
9.265886000E0,6.505621490E0,4.749922485E0,-5.026846619E0,9.494949264E0
9.275903000E0,6.514602814E0,4.750970306E0,-5.098846893E0,9.539916578E0
9.285920000E0,6.649023285E0,4.786895599E0,-5.380561066E0,9.801750737E0
9.295936000E0,6.835834808E0,4.829257507E0,-5.796546021E0,1.018087970E1
9.305953000E0,6.869365082E0,4.785698090E0,-5.908662872E0,1.024711568E1
9.315970000E0,6.720873871E0,4.786296844E0,-6.037993927E0,1.022429233E1
9.325987000E0,6.542444916E0,4.760849762E0,-6.058650970E0,1.010824057E1
9.336004000E0,6.553222504E0,4.758155365E0,-5.827531586E0,9.977218653E0
9.346021000E0,6.574478302E0,4.819078674E0,-5.627996521E0,9.905636227E0
9.356037000E0,6.420747986E0,4.866380310E0,-5.414390717E0,9.706868128E0
9.366054000E0,6.246510315E0,4.951553192E0,-5.154830475E0,9.492578541E0
9.376071000E0,6.132597198E0,5.044659576E0,-5.195994873E0,9.489768246E0
9.386088000E0,6.056255951E0,5.026996307E0,-5.286257172E0,9.481215265E0
9.396105000E0,5.976471863E0,4.863087158E0,-5.521268463E0,9.479042044E0
9.406121000E0,6.259682922E0,4.627626801E0,-5.806425476E0,9.711495091E0
9.416138000E0,6.898554382E0,4.604724426E0,-6.049370270E0,1.026588624E1
9.426155000E0,7.306306458E0,4.804409180E0,-6.166277161E0,1.069988017E1
9.436172000E0,7.156917114E0,5.079686737E0,-5.830824738E0,1.053675458E1
9.446189000E0,6.585854645E0,5.408103790E0,-5.607489166E0,1.020122555E1
9.456206000E0,6.144272919E0,5.595663757E0,-5.202281799E0,9.804451974E0
9.466222000E0,6.082301788E0,5.524561615E0,-4.870571594E0,9.551839809E0
9.476239000E0,6.451434174E0,5.184917908E0,-4.827012177E0,9.581462475E0
9.486256000E0,6.863676910E0,4.910987549E0,-5.145400085E0,9.884482863E0
9.496273000E0,7.106621704E0,4.778962097E0,-5.352419586E0,1.009905670E1
9.506290000E0,6.940916290E0,4.826712799E0,-4.991969147E0,9.818005467E0
9.516307000E0,6.468498688E0,5.001698914E0,-5.211113434E0,9.696090476E0
9.526323000E0,6.126909027E0,5.110821991E0,-5.478158112E0,9.678312453E0
9.536340000E0,6.029761047E0,5.153183899E0,-5.847889252E0,9.854498023E0
9.546357000E0,6.014043732E0,5.095853119E0,-5.792654114E0,9.782192121E0
9.556374000E0,5.882916412E0,5.024301910E0,-5.833968201E0,9.689556242E0
9.566391000E0,5.790259094E0,4.898713074E0,-5.937403107E0,9.632094570E0
9.576408000E0,5.875431976E0,4.755161591E0,-5.989045715E0,9.643699043E0
9.586424000E0,5.906417542E0,4.744384003E0,-5.773044891E0,9.524861944E0
9.596441000E0,5.729635162E0,4.866829376E0,-5.487738190E0,9.307524790E0
9.606458000E0,5.676345978E0,4.886438599E0,-5.455106049E0,9.265871132E0
9.616475000E0,5.788462830E0,4.906796265E0,-5.403164062E0,9.315424488E0
9.626492000E0,6.049669647E0,4.996459808E0,-5.637277222E0,9.661366773E0
9.636508000E0,6.054759064E0,5.040168915E0,-5.985902252E0,9.894161702E0
9.646525000E0,5.801485748E0,5.123695221E0,-6.240373077E0,9.942421523E0
9.656542000E0,5.542224884E0,5.208868103E0,-6.410269775E0,9.946864942E0
9.666559000E0,5.430108032E0,5.196443939E0,-6.399492188E0,9.871301997E0
9.676576000E0,5.348527679E0,5.164260864E0,-6.178102570E0,9.666710401E0
9.686593000E0,5.333558807E0,5.123844910E0,-5.701044617E0,9.338230343E0
9.696609000E0,5.367238770E0,5.048252106E0,-5.327870636E0,9.092761233E0
9.706626000E0,5.461692352E0,4.963079224E0,-5.337450714E0,9.107723034E0
9.716643000E0,5.622757416E0,4.895569611E0,-5.397026825E0,9.203798201E0
9.726660000E0,5.802533569E0,4.888534241E0,-5.590574341E0,9.424525681E0
9.736677000E0,6.058950348E0,4.933889923E0,-5.801336060E0,9.731888263E0
9.746694000E0,6.270310822E0,4.962181091E0,-5.934109955E0,9.957595088E0
9.756710000E0,6.362519073E0,4.927902374E0,-6.038742371E0,1.006142536E1
9.766727000E0,6.480174408E0,4.939129028E0,-6.110742645E0,1.018473522E1
9.776744000E0,6.665938110E0,4.964276733E0,-6.029611359E0,1.026815405E1
9.786761000E0,6.737639008E0,5.049000549E0,-5.460345154E0,1.003511610E1
9.796778000E0,6.462660828E0,5.193300476E0,-5.108726349E0,9.738348921E0
9.806795000E0,5.873336334E0,5.389692078E0,-4.983137512E0,9.400878674E0
9.816811000E0,5.496719513E0,5.529201965E0,-5.183870087E0,9.362612288E0
9.826828000E0,5.650000763E0,5.495222626E0,-5.516628113E0,9.620455606E0
9.836845000E0,6.046675873E0,5.424120483E0,-5.972280579E0,1.008223722E1
9.846862000E0,6.259682922E0,5.382207642E0,-6.153852997E0,1.029668374E1
9.856878625E0,6.019881592E0,5.305267639E0,-5.855822754E0,9.933554209E0
9.866894625E0,5.585335236E0,5.237308960E0,-4.992567902E0,9.140629578E0
9.876911625E0,5.481750641E0,5.085823975E0,-3.933520203E0,8.449128758E0
9.886928625E0,5.480553131E0,4.818479919E0,-3.222648468E0,7.977447869E0
9.896945625E0,5.762416992E0,4.431384888E0,-3.536246338E0,8.083789939E0
9.906962625E0,6.221362610E0,4.390370178E0,-4.669988708E0,8.932496715E0
9.916979625E0,6.469696198E0,4.818779297E0,-5.204826508E0,9.600407375E0
9.926995625E0,6.883585510E0,5.194497986E0,-5.370382233E0,1.015911237E1
9.937012625E0,7.499255219E0,5.291645966E0,-5.427413635E0,1.066288726E1
9.947029625E0,7.948920135E0,5.255271606E0,-5.303770752E0,1.090564969E1
9.957046625E0,7.797435150E0,5.179529114E0,-5.074747009E0,1.064803146E1
9.967063625E0,7.062463531E0,5.081782379E0,-4.258045349E0,9.686787573E0
9.977080625E0,6.325695648E0,5.074896698E0,-4.166735229E0,9.117602996E0
9.987096625E0,6.600224762E0,5.136867828E0,-4.602479095E0,9.546370610E0
9.997113625E0,7.180867310E0,5.201084290E0,-3.746858368E0,9.625750918E0
1.000713063E1,6.093079376E0,5.162763977E0,-3.325933685E0,8.651102996E0
1.001714762E1,5.164859619E0,4.888833618E0,-4.901856537E0,8.637399293E0
1.002716463E1,6.149661713E0,4.651277618E0,-8.388406219E0,1.139377381E1
1.003718163E1,8.454418945E0,4.249962158E0,-1.034813095E1,1.402223920E1
1.004719763E1,9.764195251E0,3.790268097E0,-9.628277893E0,1.422706492E1
1.005721463E1,8.009394379E0,3.548371124E0,-7.070846100E0,1.125780620E1
1.006723162E1,5.285359039E0,3.885170746E0,-5.228327637E0,8.388383740E0
1.007724862E1,4.478387146E0,4.434079285E0,-4.768034821E0,7.902605050E0
1.008726563E1,4.978048096E0,4.590953064E0,-4.825664978E0,8.315338559E0
1.009728163E1,5.597759399E0,4.218826904E0,-4.850662994E0,8.524220916E0
1.010729863E1,5.769003296E0,3.954177246E0,-5.639821930E0,8.984681860E0
1.011731562E1,5.914650421E0,3.935466156E0,-6.404132538E0,9.564721482E0
1.012733262E1,6.239624634E0,4.077221375E0,-6.462511139E0,9.865125439E0
1.013734963E1,6.794670410E0,4.448898468E0,-6.514303436E0,1.041135884E1
1.014736663E1,7.611970825E0,4.900060272E0,-6.374494171E0,1.107189534E1
1.015738263E1,8.083639984E0,5.313201141E0,-6.045628052E0,1.140723281E1
1.016739962E1,8.103398895E0,5.620512085E0,-5.198988647E0,1.114830537E1
1.017741662E1,8.051307220E0,5.764063568E0,-4.484823761E0,1.087021715E1
1.018743363E1,7.977660370E0,5.869594116E0,-4.727319489E0,1.097464121E1
1.019745063E1,7.617209930E0,5.817203064E0,-4.920118561E0,1.077354655E1
1.020746762E1,7.053332520E0,5.607189789E0,-5.040019226E0,1.032433391E1
1.021748363E1,6.790628815E0,5.409900055E0,-5.284909973E0,1.016414934E1
1.022750062E1,6.787485352E0,5.295837250E0,-5.671705627E0,1.030941775E1
1.023751763E1,6.806346130E0,5.259762268E0,-6.013295288E0,1.049529261E1
1.024753463E1,6.800657959E0,5.232518921E0,-5.855074310E0,1.038797854E1
1.025755162E1,6.856042786E0,5.182672577E0,-5.384602661E0,1.014196054E1
1.026756863E1,6.988367615E0,5.133724365E0,-5.289700012E0,1.015742753E1
1.027758462E1,7.149582367E0,5.040168915E0,-5.327271881E0,1.024205333E1
1.028760163E1,7.274572449E0,4.979544983E0,-5.225034485E0,1.024774404E1
1.029761863E1,7.201674042E0,4.986280975E0,-4.954846344E0,1.006367772E1
1.030763562E1,7.119345245E0,5.055586853E0,-4.574936371E0,9.857691309E0
1.031765263E1,7.034920807E0,5.128185883E0,-4.271217957E0,9.696994588E0
1.032766862E1,6.713239746E0,5.157973938E0,-4.578828278E0,9.624861112E0
1.033768563E1,6.356082458E0,5.125641174E0,-4.825066223E0,9.484368494E0
1.034770263E1,6.120173035E0,5.135071564E0,-4.900209961E0,9.372168138E0
1.035771962E1,5.908513184E0,5.122946777E0,-4.990172882E0,9.276687831E0
1.036773663E1,5.766608276E0,5.006488953E0,-4.993316345E0,9.124248504E0
1.037775363E1,5.800737305E0,4.928052063E0,-4.967120819E0,9.088813985E0
1.038776963E1,5.940546570E0,4.886737976E0,-5.148094482E0,9.255980683E0
1.039778663E1,5.929319916E0,4.790039062E0,-4.633165283E0,8.920063308E0
1.040780362E1,5.828429718E0,4.690346375E0,-4.017645264E0,8.491844061E0
1.041782063E1,6.110592957E0,4.656816101E0,-4.145030365E0,8.729636831E0
1.042783763E1,6.494544525E0,4.688101044E0,-4.425097961E0,9.150895691E0
1.043785463E1,6.588549042E0,4.846920776E0,-4.402494965E0,9.288895596E0
1.044787063E1,6.586453400E0,5.009183350E0,-4.612358551E0,9.473496589E0
1.045788762E1,6.572682037E0,5.017116852E0,-5.257217560E0,9.798466571E0
1.046790462E1,6.396348724E0,4.826712799E0,-5.534890137E0,9.738862473E0
1.047792163E1,6.314319305E0,4.648134155E0,-5.817203064E0,9.762972442E0
1.048793863E1,6.993457031E0,4.436773682E0,-6.290219421E0,1.040001261E1
1.049795562E1,7.300169220E0,4.327949982E0,-5.565726013E0,1.014893727E1
1.050797162E1,6.698869629E0,4.573738861E0,-4.887785797E0,9.470184342E0
1.051798862E1,6.560557251E0,4.954996033E0,-5.137466583E0,9.694661419E0
1.052800563E1,6.686445465E0,5.226082306E0,-5.288053436E0,9.999199887E0
1.053802263E1,6.432274017E0,5.338797913E0,-5.566175079E0,1.004286897E1
1.054803962E1,5.996679840E0,5.205574951E0,-5.603597260E0,9.718975354E0
1.055805562E1,5.791905670E0,5.045108643E0,-6.055806885E0,9.781211046E0
1.056807262E1,6.036047974E0,4.815635834E0,-5.991590424E0,9.773606265E0
1.057808963E1,6.287824402E0,4.667593689E0,-5.671855316E0,9.669183486E0
1.058810663E1,6.587351532E0,4.684059448E0,-5.271737366E0,9.650120620E0
1.059812362E1,6.815028076E0,4.918771362E0,-4.944517822E0,9.751265348E0
1.060814063E1,6.722370758E0,5.251529388E0,-5.097499695E0,9.937471140E0
1.061815662E1,6.630611572E0,5.448968811E0,-5.514233093E0,1.020112923E1
1.062817363E1,6.641838226E0,5.390290833E0,-5.808072052E0,1.033938834E1
1.063819063E1,6.554569702E0,5.225184174E0,-5.863905945E0,1.022987422E1
1.064820762E1,6.408772888E0,5.111869812E0,-5.614374847E0,9.936034814E0
1.065822463E1,6.241420898E0,5.012326813E0,-5.305267639E0,9.603365016E0
1.066824163E1,6.394253082E0,4.977898407E0,-5.249733124E0,9.655342713E0
1.067825763E1,6.521039429E0,5.009632416E0,-5.289550323E0,9.777510665E0
1.068827463E1,6.398893433E0,4.997208252E0,-5.369783478E0,9.734089689E0
1.069829162E1,6.310277710E0,4.966072998E0,-5.567671967E0,9.771410181E0
1.070830863E1,6.299799500E0,4.874164124E0,-5.840404816E0,9.877007545E0
1.071832563E1,6.352340240E0,4.713697815E0,-6.032305756E0,9.947858380E0
1.072834163E1,6.566245422E0,4.564458160E0,-6.170169067E0,1.010053680E1
1.073835863E1,6.835535431E0,4.537364502E0,-6.156996460E0,1.025772034E1
1.074837562E1,6.722221069E0,4.551734619E0,-5.635780334E0,9.882740719E0
1.075839263E1,6.178551636E0,4.722529449E0,-5.311554565E0,9.417504798E0
1.076840963E1,6.064937897E0,4.921016693E0,-5.366640015E0,9.476323234E0
1.077842662E1,6.420149231E0,4.980592804E0,-5.199737091E0,9.646858900E0
1.078844263E1,6.620881805E0,5.041665802E0,-5.167554016E0,9.795819744E0
1.079845962E1,6.701564026E0,5.049599304E0,-5.289999390E0,9.919350133E0
1.080847663E1,6.968908081E0,4.895868988E0,-5.588927765E0,1.018682122E1
1.081849363E1,6.963968353E0,4.734354858E0,-5.498216400E0,1.005690582E1
1.082851062E1,6.576573944E0,4.746030579E0,-5.247188416E0,9.659664454E0
1.083852762E1,6.289620667E0,5.057682495E0,-5.704786835E0,9.883525342E0
1.084854362E1,6.072572021E0,5.219496002E0,-6.029311981E0,1.002356585E1
1.085856104E1,5.767656097E0,5.116061096E0,-5.887556763E0,9.700683617E0
1.086857804E1,5.683531036E0,4.957391052E0,-5.594017181E0,9.389956300E0
1.087859504E1,5.873785400E0,4.892575836E0,-5.602998505E0,9.477987417E0
1.088861204E1,6.130351868E0,4.935536499E0,-5.706882477E0,9.721586401E0
1.089862904E1,6.267466736E0,4.956941986E0,-5.615422668E0,9.766544163E0
1.090864504E1,6.339766388E0,4.925207977E0,-5.342540131E0,9.643290233E0
1.091866204E1,6.501729584E0,4.835095367E0,-5.295687561E0,9.679614741E0
1.092867904E1,6.718628540E0,4.787644043E0,-5.503754883E0,9.917299166E0
1.093869604E1,6.746171265E0,4.804858246E0,-5.715414734E0,1.006297446E1
1.094871304E1,6.587950287E0,4.800217896E0,-5.780229950E0,9.992709297E0
1.095872904E1,6.546336823E0,4.826862488E0,-5.862109680E0,1.002583947E1
1.096874604E1,6.566844177E0,4.938230896E0,-5.950126648E0,1.014463277E1
1.097876304E1,6.388864288E0,5.072351990E0,-5.920488281E0,1.007960927E1
1.098878004E1,6.062692566E0,5.077740784E0,-5.840255127E0,9.830985330E0
1.099879704E1,5.794450378E0,4.990771637E0,-5.629343719E0,9.495944789E0
1.100881404E1,5.701793060E0,4.911286926E0,-5.446873169E0,9.289758376E0
1.101883004E1,5.734425201E0,4.879552917E0,-5.607189789E0,9.387984150E0
1.102884704E1,5.990692291E0,4.835245056E0,-5.834866333E0,9.659899275E0
1.103886404E1,6.331234131E0,4.754862213E0,-5.810616760E0,9.821227389E0
1.104888104E1,6.619534607E0,4.686604156E0,-5.872288513E0,1.001330462E1
1.105889804E1,6.928043060E0,4.709207153E0,-5.759572906E0,1.016597721E1
1.106891504E1,7.208709412E0,4.906945953E0,-5.567671967E0,1.034613846E1
1.107893104E1,7.211254120E0,5.038073273E0,-5.518274689E0,1.038439810E1
1.108894804E1,6.778504028E0,5.042713623E0,-5.326373749E0,9.987358753E0
1.109896504E1,6.037993927E0,5.037624207E0,-5.095553741E0,9.370149211E0
1.110898204E1,5.391937408E0,4.937033386E0,-5.025349731E0,8.871382508E0
1.111899904E1,5.154231720E0,4.861739960E0,-5.186115417E0,8.780570208E0
1.112901604E1,5.344785461E0,4.837939453E0,-5.497767334E0,9.066302192E0
1.113903204E1,5.605243835E0,4.776567078E0,-5.802982635E0,9.375977761E0
1.114904904E1,5.936804352E0,4.684658203E0,-5.843248901E0,9.556946485E0
1.115906604E1,6.669680328E0,4.434827728E0,-5.779930573E0,9.877243041E0
1.116908304E1,7.350464630E0,4.389472046E0,-5.870791626E0,1.038089541E1
1.117910004E1,7.608977051E0,4.649631042E0,-5.810467072E0,1.064317284E1
1.118911604E1,7.645052032E0,4.921765137E0,-5.383554840E0,1.056661040E1
1.119913304E1,7.072342987E0,4.947511597E0,-4.528682556E0,9.747044271E0
1.120915004E1,6.326893158E0,4.830904083E0,-4.383783875E0,9.087616429E0
1.121916704E1,6.374643860E0,4.737797699E0,-5.067861328E0,9.421572577E0
1.122918404E1,6.698719940E0,4.752916260E0,-5.860163727E0,1.008982560E1
1.123920104E1,6.596781921E0,4.812941437E0,-6.318061523E0,1.032471977E1
1.124921704E1,6.326593781E0,4.862488403E0,-6.379583588E0,1.021609853E1
1.125923404E1,6.240672455E0,4.859794006E0,-6.280040588E0,1.009962872E1
1.126925104E1,6.177653503E0,4.830904083E0,-5.957910461E0,9.848742769E0
1.127926804E1,6.085594940E0,4.816683655E0,-5.495821381E0,9.509940055E0
1.128928504E1,6.269712067E0,4.861290894E0,-5.266947327E0,9.522718766E0
1.129930204E1,6.766379242E0,4.888983307E0,-5.426814880E0,9.956724640E0
1.130931804E1,7.147786102E0,4.833448792E0,-5.546116791E0,1.025731372E1
1.131933504E1,7.158713379E0,4.882097626E0,-5.677693176E0,1.035945241E1
1.132935204E1,7.109166412E0,5.011578369E0,-5.634882202E0,1.036378610E1
1.133936904E1,7.112309875E0,5.053790588E0,-5.361700287E0,1.024078029E1
1.134938604E1,6.967560883E0,4.928501129E0,-5.353617096E0,1.007463369E1
1.135940204E1,6.773414612E0,4.725972290E0,-5.256918182E0,9.790257829E0
1.136941904E1,6.661896515E0,4.734504547E0,-5.157973938E0,9.664424123E0
1.137943604E1,6.453679504E0,4.859344940E0,-5.466332703E0,9.754178879E0
1.138945304E1,6.235583038E0,4.829856262E0,-5.768853607E0,9.771882075E0
1.139947004E1,6.202501831E0,4.691693573E0,-5.849835205E0,9.731576926E0
1.140948704E1,6.359076233E0,4.628075867E0,-5.740412750E0,9.737005459E0
1.141950304E1,6.690037994E0,4.669539642E0,-5.655090179E0,9.926794738E0
1.142952004E1,6.824608154E0,4.837789764E0,-5.584437103E0,1.005810241E1
1.143953704E1,6.711443481E0,5.045707397E0,-5.578748932E0,1.008092637E1
1.144955404E1,6.781797180E0,5.158722382E0,-5.367388458E0,1.007045423E1
1.145957104E1,6.891069946E0,5.144202576E0,-5.223088531E0,1.006132789E1
1.146958804E1,6.716233521E0,4.998854828E0,-4.964127045E0,9.733390961E0
1.147960404E1,6.439758453E0,4.837640076E0,-4.802313538E0,9.377391202E0
1.148962104E1,6.282585297E0,4.730762329E0,-5.123844910E0,9.386414485E0
1.149963804E1,6.257736969E0,4.680317230E0,-5.388344879E0,9.492044136E0
1.150965504E1,6.210585022E0,4.761747894E0,-5.511538696E0,9.571973053E0
1.151967204E1,6.202801208E0,4.797373810E0,-5.770200806E0,9.735746281E0
1.152968904E1,6.391858063E0,4.772226105E0,-5.884562988E0,9.912521024E0
