"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.401502250E0,5.081782379E0,5.026846619E0,-6.917714539E0,9.947284731E0
6.411518250E0,4.171375580E0,5.180427246E0,-6.423891449E0,9.246814696E0
6.421535250E0,3.655847626E0,5.297783203E0,-6.691834259E0,9.285061900E0
6.431552250E0,3.829037476E0,5.227279816E0,-7.149881744E0,9.649186039E0
6.441569250E0,4.226311340E0,4.944368134E0,-7.311994629E0,9.786406350E0
6.451585250E0,4.468807068E0,4.607867889E0,-7.456893311E0,9.839102649E0
6.461602250E0,4.549339600E0,4.342170410E0,-7.545808411E0,9.822940458E0
6.471619250E0,4.463118896E0,4.131857758E0,-7.189998322E0,9.417417623E0
6.481636250E0,4.302053833E0,4.146078186E0,-6.868766327E0,9.103712559E0
6.491652250E0,4.354145508E0,4.244423676E0,-6.852599945E0,9.161432281E0
6.501669250E0,4.611909485E0,4.407434692E0,-6.890620880E0,9.390199454E0
6.511686250E0,4.818330231E0,4.493954773E0,-6.872209167E0,9.520461888E0
6.521703250E0,5.084626465E0,4.542004852E0,-7.000791779E0,9.772119519E0
6.531719250E0,5.551505585E0,4.601131897E0,-7.292535095E0,1.025527655E1
6.541736250E0,5.929469604E0,4.664300537E0,-7.349267120E0,1.053214302E1
6.551753250E0,5.980064392E0,4.693489838E0,-7.124434662E0,1.041861729E1
6.561770250E0,5.730233917E0,4.662204895E0,-6.797065430E0,1.003851750E1
6.571786250E0,5.301226044E0,4.649331665E0,-6.470744019E0,9.570256561E0
6.581803250E0,4.962779846E0,4.619693298E0,-6.007008362E0,9.058415945E0
6.591820250E0,5.036127319E0,4.573140106E0,-5.688171387E0,8.867439457E0
6.601836250E0,5.584736481E0,4.615801392E0,-5.916446686E0,9.354103133E0
6.611853250E0,6.405928802E0,4.716392212E0,-6.268813934E0,1.012809496E1
6.621870250E0,7.114106140E0,4.879702606E0,-6.878645782E0,1.103348411E1
6.631886625E0,7.479047241E0,5.076393585E0,-7.123985596E0,1.150900040E1
6.641902625E0,7.340435486E0,5.199737091E0,-6.614145813E0,1.116540119E1
6.651919625E0,6.497089233E0,5.253774719E0,-5.500162354E0,1.000330462E1
6.661936625E0,5.439538422E0,5.002597046E0,-4.114793243E0,8.458491525E0
6.671953625E0,4.465962982E0,4.493356018E0,-3.466042328E0,7.221393431E0
6.681969625E0,3.984114990E0,4.117936707E0,-4.215683441E0,7.113547768E0
6.691986625E0,4.606820068E0,4.117787018E0,-5.711522827E0,8.414300569E0
6.702003625E0,6.053262177E0,4.499343567E0,-7.580087128E0,1.069316587E1
6.712020625E0,7.695048065E0,5.076243896E0,-9.041498108E0,1.291242444E1
6.722036625E0,8.685089264E0,5.357359314E0,-9.214388580E0,1.374907383E1
6.732053625E0,8.261470184E0,5.005141754E0,-6.642137604E0,1.172268423E1
6.742070625E0,6.274951172E0,4.144730988E0,-3.307821350E0,8.215563843E0
6.752086625E0,4.618645477E0,3.367397461E0,-2.154469757E0,6.108436104E0
6.762103625E0,4.545597382E0,3.112776947E0,-3.152594147E0,6.347494445E0
6.772120625E0,5.946983185E0,3.546425171E0,-4.964127045E0,8.519759258E0
6.782137625E0,7.308701477E0,4.420158234E0,-6.183341675E0,1.054460195E1
6.792153625E0,8.379724274E0,5.111420746E0,-6.437962189E0,1.173855860E1
6.802170625E0,8.931776276E0,5.435047760E0,-5.966891785E0,1.203827933E1
6.812187625E0,8.544381866E0,5.412893829E0,-4.976850586E0,1.127275134E1
6.822204625E0,8.213270416E0,5.206173706E0,-4.002826080E0,1.051592470E1
6.832220625E0,8.280031586E0,4.926555176E0,-3.378624115E0,1.021004260E1
6.842237625E0,8.512947235E0,4.672982483E0,-3.199297028E0,1.022460451E1
6.852254625E0,8.450077972E0,4.446054382E0,-3.296445007E0,1.010137451E1
6.862271625E0,7.941585388E0,4.163142700E0,-3.430117035E0,9.600324916E0
6.872287625E0,7.314539337E0,3.933669891E0,-3.503015442E0,9.013731842E0
6.882304625E0,7.065457306E0,3.903732147E0,-3.662134552E0,8.864030748E0
6.892321625E0,7.448361053E0,4.108506317E0,-4.085304565E0,9.436504646E0
6.902338625E0,7.918233948E0,4.423301697E0,-4.755161591E0,1.024087831E1
6.912354625E0,8.005053406E0,4.618196411E0,-5.321883087E0,1.066447644E1
6.922371625E0,7.609126740E0,4.564757538E0,-4.931195526E0,1.015147824E1
6.932388625E0,6.778953094E0,4.334236908E0,-3.987258453E0,8.979868852E0
6.942404625E0,6.036646729E0,4.093836823E0,-3.447929993E0,8.067764553E0
6.952421625E0,5.583538971E0,3.966900787E0,-3.565136261E0,7.721554627E0
6.962438625E0,5.400619354E0,3.972738647E0,-4.216880951E0,7.920317337E0
6.972455625E0,5.391188965E0,4.101620636E0,-5.144052887E0,8.505850363E0
6.982471625E0,5.400769043E0,4.397704926E0,-6.528823242E0,9.546394492E0
6.992488625E0,5.509143677E0,4.793032837E0,-7.683821411E0,1.060023298E1
7.002505625E0,5.933211823E0,5.251828766E0,-8.280480652E0,1.146084935E1
7.012522625E0,6.666985931E0,5.655389557E0,-8.322842560E0,1.207070175E1
7.022538625E0,7.524702301E0,5.846392365E0,-7.951315155E0,1.241067529E1
7.032555625E0,8.236921234E0,5.725294189E0,-7.195686493E0,1.234519214E1
7.042572625E0,8.117918701E0,5.194947052E0,-5.628445587E0,1.116098018E1
7.052588625E0,6.739884338E0,4.724625092E0,-4.623884583E0,9.440785549E0
7.062605625E0,5.553152161E0,4.602628784E0,-5.651946716E0,9.163306845E0
7.072622625E0,6.089786224E0,4.551285553E0,-7.277266846E0,1.052417736E1
7.082639625E0,7.417525177E0,4.474644928E0,-8.040679321E0,1.181924917E1
7.092655625E0,8.192463684E0,4.367467804E0,-8.230334930E0,1.240683881E1
7.102672625E0,8.063132629E0,4.198768616E0,-7.617808685E0,1.186063973E1
7.112689625E0,7.064259796E0,4.107458496E0,-6.769522705E0,1.061138160E1
7.122706625E0,5.991889801E0,4.101171570E0,-6.359375610E0,9.652150527E0
7.132722625E0,5.457950134E0,4.168531494E0,-6.411167908E0,9.395155583E0
7.142739625E0,5.031486969E0,4.327351227E0,-6.527775421E0,9.308795932E0
7.152756625E0,4.430786133E0,4.487817535E0,-6.752308502E0,9.239374551E0
7.162773625E0,3.921545105E0,4.470303955E0,-7.031627655E0,9.209013027E0
7.172789625E0,3.877686310E0,4.260739746E0,-7.278164978E0,9.282350982E0
7.182806625E0,4.259841614E0,3.992048492E0,-7.417974243E0,9.439758663E0
7.192823625E0,4.828359375E0,3.805536346E0,-7.480843506E0,9.682880806E0
7.202839625E0,5.122048645E0,3.774850159E0,-7.169940033E0,9.586079288E0
7.212856625E0,5.003944244E0,3.885769501E0,-7.012317810E0,9.450463676E0
7.222873625E0,4.576433258E0,4.040248260E0,-6.744075623E0,9.096697388E0
7.232890625E0,4.187392273E0,4.178111572E0,-6.360124054E0,8.685738215E0
7.242906625E0,4.234244843E0,4.332440643E0,-6.340365143E0,8.769213275E0
7.252923625E0,4.620292053E0,4.415068817E0,-6.613996124E0,9.197003645E0
7.262940625E0,4.863685913E0,4.494254150E0,-7.010371857E0,9.643602781E0
7.272957625E0,5.087320862E0,4.451143799E0,-7.204967194E0,9.879527667E0
7.282973625E0,5.473517761E0,4.253704376E0,-7.190297699E0,9.987681343E0
7.292990625E0,5.854475555E0,4.052223358E0,-7.123536530E0,1.007175113E1
7.303007625E0,6.184838562E0,4.041296082E0,-6.933431854E0,1.013196819E1
7.313024625E0,6.438261566E0,4.131109314E0,-6.547234955E0,1.006894045E1
7.323040625E0,6.591842194E0,4.298161926E0,-6.455475769E0,1.017839608E1
7.333057625E0,6.715934143E0,4.511019287E0,-6.715335388E0,1.051421874E1
7.343074625E0,6.832691345E0,4.615801392E0,-6.648424530E0,1.059211227E1
7.353090625E0,6.687044220E0,4.625231781E0,-6.098019104E0,1.016342297E1
7.363107625E0,6.067931671E0,4.601730652E0,-5.399421844E0,9.335388370E0
7.373124625E0,5.312452698E0,4.550237732E0,-5.072052612E0,8.640169835E0
7.383141625E0,5.147795105E0,4.527934113E0,-5.475314026E0,8.773884285E0
7.393157625E0,5.989345093E0,4.519701233E0,-6.107898560E0,9.675038950E0
7.403174625E0,7.337591400E0,4.594994659E0,-6.858437805E0,1.104501664E1
7.413191625E0,8.217012634E0,4.797373810E0,-7.364535370E0,1.203206023E1
7.423208625E0,7.802374878E0,4.963079224E0,-7.161108398E0,1.169575490E1
7.433224625E0,6.201603699E0,5.029990082E0,-6.313421173E0,1.017938974E1
7.443241625E0,4.717739410E0,4.959636383E0,-5.375022583E0,8.703213542E0
7.453258625E0,4.307742004E0,4.836442566E0,-4.905598755E0,8.124821045E0
7.463275625E0,4.926255798E0,4.707410889E0,-5.207371216E0,8.575804828E0
7.473291625E0,6.056555328E0,4.527784424E0,-5.839806061E0,9.554372248E0
7.483308625E0,7.047195282E0,4.400998077E0,-6.241121521E0,1.039150342E1
7.493325625E0,7.461833038E0,4.282893677E0,-6.140530701E0,1.057015836E1
7.503341625E0,7.388335876E0,4.242926788E0,-5.663772125E0,1.023075019E1
7.513358625E0,7.268285522E0,4.342170410E0,-5.119503937E0,9.894025413E0
7.523375625E0,7.429051208E0,4.512366486E0,-4.303101654E0,9.698914218E0
7.533392625E0,7.642806702E0,4.571343842E0,-3.536545715E0,9.582110122E0
7.543408625E0,7.750582581E0,4.530329132E0,-3.232677612E0,9.541782691E0
7.553425625E0,7.821235657E0,4.386777649E0,-3.559298401E0,9.648012772E0
7.563442625E0,7.838000793E0,4.209246826E0,-3.955674133E0,9.736496964E0
7.573459625E0,7.634124756E0,3.982618103E0,-4.197571106E0,9.579181120E0
7.583475625E0,7.322772217E0,3.851191406E0,-4.294270020E0,9.321771462E0
7.593492625E0,6.930438080E0,3.847898254E0,-4.264781342E0,9.001425045E0
7.603509625E0,6.661297760E0,3.934568024E0,-4.339326324E0,8.870370135E0
7.613526625E0,6.832541656E0,4.135599976E0,-4.583768005E0,9.208568932E0
7.623542625E0,7.329508209E0,4.322411499E0,-4.861889648E0,9.800148096E0
7.633559625E0,7.754923553E0,4.467759247E0,-5.085524597E0,1.029379777E1
7.643576625E0,7.818241882E0,4.503534851E0,-5.189408569E0,1.040849142E1
7.653592625E0,7.487130432E0,4.432432709E0,-5.031636658E0,1.005091783E1
7.663609625E0,7.014413452E0,4.318070526E0,-4.409230957E0,9.342860738E0
7.673626625E0,6.455775146E0,4.231251068E0,-4.082011414E0,8.731742983E0
7.683643625E0,5.985602875E0,4.161795502E0,-4.066443787E0,8.347691216E0
7.693659625E0,5.610632629E0,4.087400208E0,-4.456382904E0,8.248962816E0
7.703676625E0,5.377716980E0,4.123774567E0,-5.151537323E0,8.512560918E0
7.713693625E0,5.285359039E0,4.281995544E0,-6.071075134E0,9.117480974E0
7.723710625E0,5.414091339E0,4.657414856E0,-7.015311584E0,1.001091878E1
7.733726625E0,5.893394623E0,5.101840668E0,-7.549101563E0,1.085125858E1
7.743743625E0,6.684499512E0,5.383255463E0,-7.463180237E0,1.137369915E1
7.753760625E0,7.491621094E0,5.299429779E0,-7.106472015E0,1.160647608E1
7.763776625E0,7.944579163E0,4.998256073E0,-5.976172485E0,1.112715325E1
7.773793625E0,7.270680542E0,4.871020660E0,-5.260061646E0,1.021067512E1
7.783810625E0,6.420298920E0,4.873116302E0,-5.572312317E0,9.798885920E0
7.793827625E0,6.336323547E0,4.779411163E0,-6.044131165E0,9.976135960E0
7.803843625E0,6.524033203E0,4.652924194E0,-6.649771729E0,1.041307720E1
7.813860625E0,6.736291809E0,4.567451935E0,-7.404502258E0,1.100299497E1
7.823877625E0,7.016509094E0,4.505331116E0,-7.558382263E0,1.125426811E1
7.833894625E0,7.242539063E0,4.478686523E0,-7.075636139E0,1.107147830E1
7.843910625E0,7.198829956E0,4.300856323E0,-6.432274017E0,1.056856977E1
7.853927625E0,6.624624023E0,4.104764099E0,-5.809269562E0,9.720202910E0
7.863944625E0,5.699248352E0,4.081562347E0,-5.966592407E0,9.205477061E0
7.873961625E0,4.869074707E0,4.174668732E0,-6.352938995E0,9.027490316E0
7.883977625E0,4.337530060E0,4.221670990E0,-6.753356323E0,9.068875046E0
7.893994625E0,4.137695618E0,4.193080444E0,-7.254065094E0,9.344726268E0
7.904011625E0,4.275558929E0,4.139042816E0,-7.666158142E0,9.704744214E0
7.914027625E0,4.546495514E0,4.087400208E0,-7.849377136E0,9.949381053E0
7.924044625E0,4.783452759E0,4.099375305E0,-7.993677063E0,1.017768005E1
7.934061625E0,4.826862488E0,4.219275970E0,-8.032745819E0,1.027744601E1
7.944078625E0,4.678520966E0,4.384232941E0,-7.659571838E0,9.988948776E0
7.954094625E0,4.531526642E0,4.487817535E0,-7.023095398E0,9.486786016E0
7.964111625E0,4.491859131E0,4.528832245E0,-6.628515930E0,9.199149058E0
7.974128625E0,4.452640686E0,4.548591156E0,-6.657555542E0,9.210794557E0
7.984145625E0,4.463268585E0,4.544848938E0,-6.853647766E0,9.356757239E0
7.994161625E0,4.722828827E0,4.526736603E0,-6.998845825E0,9.580203510E0
8.004178625E0,5.307512970E0,4.519551544E0,-7.322472839E0,1.011012604E1
8.014195625E0,5.970184937E0,4.607568512E0,-7.778724060E0,1.083426711E1
8.024211625E0,6.464756470E0,4.699327698E0,-7.913443909E0,1.124719305E1
8.034228625E0,6.705904999E0,4.823269958E0,-7.548652496E0,1.118996200E1
8.044245625E0,6.767127686E0,4.937482452E0,-7.174430695E0,1.102928855E1
8.054262625E0,6.808591461E0,4.758005676E0,-6.336024170E0,1.044704446E1
8.064278625E0,6.618935852E0,4.478985901E0,-5.512137451E0,9.708516148E0
8.074295625E0,6.156996460E0,4.450095978E0,-5.593268738E0,9.433801715E0
8.084312625E0,5.893544312E0,4.599485321E0,-5.523513794E0,9.295070436E0
8.094329625E0,5.994434509E0,4.713548126E0,-5.403613129E0,9.346112340E0
8.104345625E0,6.537804565E0,4.755311279E0,-5.777834930E0,9.936762570E0
8.114362625E0,7.456593933E0,4.780159607E0,-6.577621765E0,1.103248961E1
8.124379625E0,8.163124695E0,4.759801941E0,-7.023394775E0,1.177371621E1
8.134396625E0,7.528743896E0,4.609514465E0,-6.553671570E0,1.099455408E1
8.144412625E0,5.833968201E0,4.509971466E0,-5.872438202E0,9.426587825E0
8.154429625E0,4.400099945E0,4.449796600E0,-5.477110291E0,8.316267579E0
8.164446625E0,3.838467865E0,4.494104462E0,-5.922134857E0,8.366749173E0
8.174462625E0,4.437821503E0,4.744683380E0,-7.107070770E0,9.628952955E0
8.184479625E0,5.541027374E0,5.052443390E0,-8.122708740E0,1.105479832E1
8.194496625E0,6.303841095E0,5.224136353E0,-8.147108002E0,1.155012476E1
8.204513625E0,6.284830627E0,5.202581177E0,-7.029232635E0,1.076921809E1
8.214529625E0,5.712720337E0,4.924758911E0,-5.261259155E0,9.196155277E0
8.224546625E0,5.164260864E0,4.512965240E0,-4.084256744E0,7.982330405E0
8.234563625E0,5.041965179E0,4.224664764E0,-4.265679474E0,7.839976187E0
8.244580625E0,5.443580017E0,4.054618378E0,-5.003794556E0,8.432701438E0
8.254596625E0,5.957311707E0,3.984713745E0,-5.485642548E0,9.025507219E0
8.264613625E0,6.144272919E0,4.021986237E0,-5.529351654E0,9.192507422E0
8.274630625E0,5.890400848E0,4.096980286E0,-5.497168579E0,9.038856786E0
8.284646625E0,5.608237610E0,4.257446594E0,-5.519921265E0,8.946938659E0
8.294663625E0,5.529950409E0,4.405189362E0,-5.181175690E0,8.765308116E0
8.304680625E0,5.388943634E0,4.530628510E0,-4.673281860E0,8.450258666E0
8.314697625E0,5.076543274E0,4.604275360E0,-4.472549286E0,8.183785207E0
8.324713625E0,4.632267151E0,4.593647461E0,-5.020260315E0,8.231798685E0
8.334730625E0,4.361929321E0,4.558769989E0,-5.929170227E0,8.658167866E0
8.344747625E0,4.503834229E0,4.633015594E0,-6.687493286E0,9.299028052E0
8.354764625E0,5.084626465E0,4.807103577E0,-7.285799103E0,1.010170974E1
8.364780625E0,5.856870575E0,5.009482727E0,-7.812853088E0,1.097444867E1
8.374797625E0,6.652466125E0,5.156926117E0,-8.041128387E0,1.164083065E1
8.384814625E0,7.082970886E0,5.357658691E0,-7.542964325E0,1.165200815E1
8.394830625E0,7.415279846E0,5.577401733E0,-7.235653381E0,1.176641259E1
8.404847625E0,8.533604279E0,5.325924683E0,-7.017107849E0,1.226489618E1
8.414864625E0,9.636660461E0,4.776417389E0,-6.587501221E0,1.261247637E1
8.424881625E0,9.043593750E0,4.299060059E0,-6.657256165E0,1.202445695E1
8.434897625E0,7.057224426E0,4.005819855E0,-5.760770416E0,9.951757890E0
8.444914625E0,5.017416229E0,3.849694519E0,-4.127067719E0,7.551642302E0
8.454931625E0,3.971990204E0,3.829486542E0,-4.268224182E0,6.975629794E0
8.464948625E0,4.099824371E0,3.922443237E0,-5.661077728E0,8.015105855E0
8.474964625E0,4.707710266E0,4.020788727E0,-6.656956787E0,9.090893883E0
8.484981625E0,5.282814331E0,4.207300873E0,-7.632927246E0,1.019171655E1
8.494998625E0,5.857169952E0,4.431085510E0,-8.497080231E0,1.123126578E1
8.505015625E0,6.264173584E0,4.492757263E0,-9.001381531E0,1.185114374E1
8.515031625E0,6.049519958E0,4.547992401E0,-8.918603668E0,1.169711152E1
8.525048625E0,5.264103241E0,4.638254700E0,-8.346643066E0,1.090369846E1
8.535065625E0,4.627926178E0,4.797822876E0,-7.627388763E0,1.012985017E1
8.545081625E0,4.424648895E0,5.047952728E0,-7.143295441E0,9.802347390E0
8.555098625E0,4.330045624E0,5.127287750E0,-6.705904999E0,9.487230187E0
8.565115625E0,4.211791534E0,4.913981323E0,-6.083499298E0,8.882306237E0
8.575132625E0,4.310885468E0,4.535268860E0,-5.849386139E0,8.565495628E0
8.585148625E0,4.868176575E0,4.156855774E0,-6.354735260E0,9.020047301E0
8.595165625E0,5.458698578E0,3.938908997E0,-7.066205750E0,9.759285729E0
8.605182625E0,5.688770142E0,3.954476624E0,-7.480693817E0,1.019611549E1
8.615199625E0,5.591173096E0,4.211192780E0,-7.470814362E0,1.023759876E1
8.625215625E0,5.473368073E0,4.554578705E0,-7.381150818E0,1.025589258E1
8.635233375E0,5.451663208E0,4.839436340E0,-7.248077545E0,1.027985428E1
8.645250375E0,5.462440796E0,5.043162689E0,-7.279811554E0,1.040516245E1
8.655266375E0,5.580395508E0,5.184169464E0,-7.453450470E0,1.065693910E1
8.665283375E0,5.722300415E0,5.007087708E0,-7.032076721E0,1.035691809E1
8.675300375E0,5.524411926E0,4.549938354E0,-5.996829529E0,9.337185366E0
8.685317375E0,5.375022583E0,4.169279938E0,-5.471122742E0,8.729659044E0
8.695333375E0,5.809119873E0,4.067940674E0,-5.723647614E0,9.113405348E0
8.705350375E0,6.731052704E0,4.026027832E0,-6.054010620E0,9.907926887E0
8.715367375E0,7.792196045E0,3.985312500E0,-5.895639954E0,1.055270607E1
8.725384375E0,8.605903931E0,4.120631104E0,-5.906118164E0,1.122156027E1
8.735400375E0,9.214089203E0,4.524491272E0,-6.602470093E0,1.220504291E1
8.745417375E0,9.652826843E0,4.947511597E0,-7.259603577E0,1.305207957E1
8.755434375E0,8.892707520E0,5.160069580E0,-7.475604401E0,1.271185377E1
8.765450375E0,6.654861145E0,5.090314636E0,-6.438261566E0,1.056644178E1
8.775467375E0,4.378395081E0,4.869972839E0,-4.497247925E0,7.944319847E0
8.785484375E0,2.890489197E0,4.621489563E0,-4.045637054E0,6.788245190E0
8.795501375E0,2.831661530E0,4.413272552E0,-5.213358765E0,7.394213362E0
8.805517375E0,4.070186005E0,4.327650604E0,-6.553970947E0,8.845875256E0
8.815534375E0,5.865402832E0,4.372557220E0,-7.586823120E0,1.053954895E1
8.825551375E0,7.180118866E0,4.504283295E0,-8.690627747E0,1.213959166E1
8.835568375E0,7.336244202E0,4.548740845E0,-8.684640198E0,1.224477430E1
8.845584375E0,6.397546234E0,4.537364502E0,-7.000642090E0,1.051309964E1
8.855601375E0,5.359904022E0,4.544549561E0,-4.828209686E0,8.526025487E0
8.865618375E0,5.094505920E0,4.580325165E0,-3.768862610E0,7.819059698E0
8.875634375E0,5.755231934E0,4.658312988E0,-4.045786743E0,8.437473845E0
8.885651375E0,6.853498077E0,4.778063965E0,-4.744833069E0,9.608005620E0
8.895668375E0,7.692503357E0,4.744533691E0,-4.934937744E0,1.029751516E1
8.905685375E0,7.969427490E0,4.557722168E0,-4.766837311E0,1.034443540E1
8.915701375E0,7.776329041E0,4.286186829E0,-4.769831085E0,1.007938388E1
8.925718375E0,7.411986694E0,4.047283630E0,-4.733007660E0,9.680878733E0
8.935735375E0,7.195686493E0,4.033362579E0,-4.715494080E0,9.501673653E0
8.945752375E0,7.185058594E0,4.162693634E0,-4.733905792E0,9.558396797E0
8.955768375E0,7.263645172E0,4.355343018E0,-4.693190460E0,9.682747063E0
8.965785375E0,7.209008789E0,4.522994385E0,-4.789140930E0,9.765406124E0
8.975802375E0,6.884783020E0,4.574487305E0,-4.870870972E0,9.594350179E0
8.985818375E0,6.500831451E0,4.555925903E0,-5.076543274E0,9.422768277E0
8.995835375E0,5.970184937E0,4.512366486E0,-4.954696655E0,8.975164535E0
9.005852375E0,5.271288300E0,4.359683990E0,-4.573439484E0,8.228588794E0
9.015869375E0,4.695884857E0,4.215384064E0,-5.271887054E0,8.222748355E0
9.025885375E0,4.652475128E0,4.200564880E0,-6.023025055E0,8.692933966E0
9.035902375E0,4.814887390E0,4.333787842E0,-6.206393738E0,8.971297613E0
9.045919375E0,4.862638092E0,4.528383179E0,-6.434519348E0,9.249569864E0
9.055936375E0,4.898114319E0,4.767436066E0,-6.324498138E0,9.312316963E0
9.065952375E0,5.035678253E0,5.014871521E0,-5.967939606E0,9.280263734E0
9.075969375E0,5.370382233E0,5.210215302E0,-5.977369995E0,9.576862789E0
9.085986375E0,5.983656921E0,5.299280090E0,-6.466702423E0,1.028128201E1
9.096002375E0,6.602769470E0,5.138065338E0,-6.978937225E0,1.089503763E1
9.106019375E0,6.654861145E0,4.998405762E0,-7.087461548E0,1.093175870E1
9.116036375E0,6.363566895E0,5.079537048E0,-7.527247009E0,1.108855842E1
9.126053375E0,6.903045044E0,4.981341248E0,-7.620054016E0,1.142501706E1
9.136069375E0,7.996820526E0,4.593497772E0,-7.020700378E0,1.159049585E1
9.146086375E0,8.661887512E0,4.163741455E0,-6.799909515E0,1.177301183E1
9.156103375E0,8.573720856E0,3.917653198E0,-6.430926819E0,1.141111369E1
9.166120375E0,8.025261383E0,3.874842224E0,-5.507646790E0,1.047632549E1
9.176136375E0,7.316485291E0,3.917204132E0,-5.406307526E0,9.904726462E0
9.186153375E0,6.437662811E0,4.003574524E0,-6.097869415E0,9.729137826E0
9.196170375E0,5.345533905E0,4.114044800E0,-6.475683746E0,9.350645824E0
9.206186375E0,4.451293488E0,4.156257019E0,-6.483617249E0,8.895267210E0
9.216203375E0,4.210893402E0,4.164190521E0,-6.718329163E0,8.955894856E0
9.226220375E0,4.552183685E0,4.097728729E0,-7.354356537E0,9.570805458E0
9.236237375E0,4.938380585E0,4.085454254E0,-7.859705658E0,1.014167207E1
9.246253375E0,4.995411987E0,4.150868225E0,-7.966284027E0,1.027840110E1
9.256270375E0,4.813540192E0,4.299958191E0,-7.888296204E0,1.019240043E1
9.266287375E0,4.565356293E0,4.479434967E0,-7.904013519E0,1.016765683E1
9.276304375E0,4.252207489E0,4.627477112E0,-7.695497131E0,9.935566871E0
9.286320375E0,3.908073120E0,4.739444275E0,-7.367379456E0,9.592374450E0
9.296337375E0,3.946393433E0,4.722230072E0,-7.182364197E0,9.458320857E0
9.306354375E0,4.777016144E0,4.516557770E0,-7.154971161E0,9.716624395E0
9.316370375E0,5.720653839E0,4.285588074E0,-7.228019257E0,1.016545168E1
9.326387375E0,6.102210388E0,4.222718811E0,-7.261998596E0,1.038291623E1
9.336404375E0,6.021977234E0,4.267326050E0,-7.149582367E0,1.027573888E1
9.346421375E0,5.767356720E0,4.356390839E0,-6.961423645E0,1.003503681E1
9.356437375E0,5.669011230E0,4.443958740E0,-6.867419128E0,9.952281301E0
9.366454375E0,5.689817963E0,4.478387146E0,-6.960375824E0,1.004374489E1
9.376471375E0,5.762416992E0,4.603526917E0,-7.327262878E0,1.039647493E1
9.386488375E0,5.818699951E0,4.757855988E0,-7.574997711E0,1.067122547E1
9.396504375E0,5.546715546E0,4.833448792E0,-7.386539612E0,1.042541357E1
9.406521375E0,5.157674561E0,4.694687347E0,-6.860982513E0,9.783392929E0
9.416538375E0,5.167404327E0,4.461472321E0,-6.321055298E0,9.303899335E0
9.426554375E0,5.913752289E0,4.297563171E0,-6.181844788E0,9.573751633E0
9.436571375E0,7.314239960E0,3.995790710E0,-5.904172211E0,1.021389735E1
9.446588375E0,8.943302307E0,3.826792145E0,-6.435118103E0,1.166352174E1
9.456605375E0,9.811646576E0,4.247716827E0,-7.335046692E0,1.296589437E1
9.466621375E0,1.005713608E1,4.798122253E0,-7.786358185E0,1.359394487E1
9.476638375E0,8.831634521E0,5.322930908E0,-7.160659332E0,1.255413891E1
9.486655375E0,6.311624908E0,5.474415894E0,-5.090164948E0,9.783435877E0
9.496672375E0,3.870351563E0,5.203179932E0,-3.286715240E0,7.270158161E0
9.506688375E0,2.510130157E0,4.759652252E0,-2.907254333E0,6.116140182E0
9.516705375E0,2.934048615E0,4.313280487E0,-4.267625427E0,6.739855831E0
9.526722375E0,4.858147430E0,4.099225616E0,-6.432423706E0,9.043302596E0
9.536738375E0,6.998546448E0,4.113595734E0,-8.178243256E0,1.152323674E1
9.546755375E0,8.166118469E0,4.289479980E0,-8.886270905E0,1.280823719E1
9.556772375E0,7.538024597E0,4.556225281E0,-8.560398560E0,1.228256598E1
9.566789375E0,5.699547729E0,4.711602173E0,-6.766528931E0,1.002347011E1
9.576805375E0,4.017046509E0,4.740342407E0,-4.393813019E0,7.610065810E0
9.586822375E0,3.453468475E0,4.794529724E0,-3.245401154E0,6.741408490E0
9.596839375E0,4.357588348E0,4.863835602E0,-3.575015717E0,7.444878129E0
9.606856375E0,6.174060974E0,4.837939453E0,-4.535717926E0,9.060762891E0
9.616872375E0,7.561825104E0,4.640500031E0,-5.270090790E0,1.031936511E1
9.626889375E0,7.903564453E0,4.348307648E0,-5.409450989E0,1.051837775E1
9.636905666E0,7.513775024E0,4.118086395E0,-5.093158722E0,9.967733767E0
9.646921666E0,6.768325195E0,4.086053009E0,-4.728966064E0,9.212446753E0
9.656938666E0,6.209836578E0,4.242627411E0,-4.827610931E0,8.936877810E0
9.666955667E0,5.965394897E0,4.424349518E0,-4.697830811E0,8.788083936E0
9.676972666E0,6.033952332E0,4.589007111E0,-4.736450500E0,8.938765594E0
9.686988667E0,6.271208954E0,4.698130188E0,-5.005141754E0,9.297953161E0
9.697005666E0,6.584806824E0,4.760550385E0,-5.165907440E0,9.628557553E0
9.707022666E0,6.554719391E0,4.753515015E0,-5.322332153E0,9.689554729E0
9.717038666E0,6.053561554E0,4.716392212E0,-5.269192657E0,9.308832056E0
9.727055667E0,5.256469116E0,4.785249023E0,-5.292993164E0,8.862553380E0
9.737072667E0,4.657863922E0,5.018464050E0,-6.242917786E0,9.265781145E0
9.747089666E0,4.479734344E0,5.279521179E0,-6.934180298E0,9.799194869E0
9.757105667E0,4.648134155E0,5.463039551E0,-7.071744232E0,1.007271159E1
9.767122666E0,5.132377167E0,5.561983795E0,-7.400610352E0,1.058517797E1
9.777139666E0,6.106850739E0,5.442232819E0,-7.778424683E0,1.128784366E1
9.787156667E0,7.357200623E0,5.025649109E0,-7.319329376E0,1.153074726E1
